,player_pos,collision,current_direction,current_drift,level_done,input_noise_magnitude,input_noise_threshold,visible_obstacles,visible_drift_tiles
1330,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([691, 212]), array([887, 380]), array([775, 450]), array([607, 534]), array([845, 576]), array([565, 702])]]","[[array([1092,  324]), array([1092,  590])]]"
1331,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([691, 202]), array([887, 370]), array([775, 440]), array([607, 524]), array([845, 566]), array([565, 692])]]","[[array([1092,  314]), array([1092,  580])]]"
1332,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([691, 192]), array([887, 360]), array([775, 430]), array([607, 514]), array([845, 556]), array([565, 682])]]","[[array([1092,  304]), array([1092,  570])]]"
1333,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([691, 182]), array([887, 350]), array([775, 420]), array([607, 504]), array([845, 546]), array([565, 672])]]","[[array([1092,  294]), array([1092,  560])]]"
1334,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([691, 172]), array([887, 340]), array([775, 410]), array([607, 494]), array([845, 536]), array([565, 662])]]","[[array([1092,  284]), array([1092,  550])]]"
1335,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([691, 162]), array([887, 330]), array([775, 400]), array([607, 484]), array([845, 526]), array([565, 652]), array([635, 834])]]","[[array([1092,  274]), array([1092,  540])]]"
1336,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([681, 152]), array([877, 320]), array([765, 390]), array([597, 474]), array([835, 516]), array([555, 642]), array([625, 824])]]","[[array([1082,  264]), array([1082,  530])]]"
1337,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 142]), array([867, 310]), array([755, 380]), array([587, 464]), array([825, 506]), array([545, 632]), array([615, 814])]]","[[array([1072,  254]), array([1072,  520])]]"
1338,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([661, 132]), array([857, 300]), array([745, 370]), array([577, 454]), array([815, 496]), array([535, 622]), array([605, 804]), array([787, 832])]]","[[array([1062,  244]), array([1062,  510])]]"
1339,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([651, 122]), array([847, 290]), array([735, 360]), array([567, 444]), array([805, 486]), array([525, 612]), array([595, 794]), array([777, 822])]]","[[array([1052,  234]), array([1052,  500]), array([375, 836])]]"
1340,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([641, 112]), array([837, 280]), array([725, 350]), array([557, 434]), array([795, 476]), array([515, 602]), array([585, 784]), array([767, 812])]]","[[array([1042,  224]), array([1042,  490]), array([365, 826])]]"
1341,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([631, 102]), array([827, 270]), array([715, 340]), array([547, 424]), array([785, 466]), array([505, 592]), array([575, 774]), array([757, 802])]]","[[array([1032,  214]), array([1032,  480]), array([355, 816])]]"
1342,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([631,  92]), array([827, 260]), array([715, 330]), array([547, 414]), array([785, 456]), array([505, 582]), array([575, 764]), array([757, 792])]]","[[array([1032,  204]), array([1032,  470]), array([355, 806])]]"
1343,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([631,  82]), array([827, 250]), array([715, 320]), array([547, 404]), array([785, 446]), array([505, 572]), array([575, 754]), array([757, 782])]]","[[array([1032,  194]), array([1032,  460]), array([355, 796])]]"
1344,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([635,  72]), array([831, 240]), array([719, 310]), array([551, 394]), array([789, 436]), array([509, 562]), array([579, 744]), array([761, 772])]]","[[array([1036,  184]), array([1036,  450]), array([359, 786])]]"
1345,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([639,  62]), array([835, 230]), array([723, 300]), array([555, 384]), array([793, 426]), array([513, 552]), array([583, 734]), array([765, 762])]]","[[array([1040,  174]), array([1040,  440]), array([363, 776])]]"
1346,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([643,  52]), array([839, 220]), array([727, 290]), array([559, 374]), array([797, 416]), array([517, 542]), array([587, 724]), array([769, 752])]]","[[array([1044,  164]), array([1044,  430]), array([367, 766])]]"
1347,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([647,  42]), array([843, 210]), array([731, 280]), array([563, 364]), array([801, 406]), array([521, 532]), array([591, 714]), array([773, 742])]]","[[array([1048,  154]), array([1048,  420]), array([371, 756])]]"
1348,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([651,  32]), array([847, 200]), array([735, 270]), array([567, 354]), array([805, 396]), array([525, 522]), array([595, 704]), array([777, 732])]]","[[array([1052,  144]), array([1052,  410]), array([375, 746])]]"
1349,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([655,  22]), array([851, 190]), array([739, 260]), array([571, 344]), array([809, 386]), array([529, 512]), array([599, 694]), array([781, 722])]]","[[array([1056,  134]), array([1056,  400]), array([379, 736])]]"
1350,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([659,  12]), array([855, 180]), array([743, 250]), array([575, 334]), array([813, 376]), array([533, 502]), array([603, 684]), array([785, 712])]]","[[array([1060,  124]), array([1060,  390]), array([383, 726])]]"
1351,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([663,   2]), array([859, 170]), array([747, 240]), array([579, 324]), array([817, 366]), array([537, 492]), array([607, 674]), array([789, 702])]]","[[array([1064,  114]), array([1064,  380]), array([387, 716])]]"
1352,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([863, 160]), array([751, 230]), array([583, 314]), array([821, 356]), array([541, 482]), array([611, 664]), array([793, 692])]]","[[array([1068,  104]), array([1068,  370]), array([391, 706])]]"
1353,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([867, 150]), array([755, 220]), array([587, 304]), array([825, 346]), array([545, 472]), array([615, 654]), array([797, 682]), array([965, 836])]]","[[array([1072,   94]), array([1072,  360]), array([395, 696])]]"
1354,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([871, 140]), array([759, 210]), array([591, 294]), array([829, 336]), array([549, 462]), array([619, 644]), array([801, 672]), array([969, 826])]]","[[array([1076,   84]), array([1076,  350]), array([399, 686])]]"
1355,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([861, 130]), array([749, 200]), array([581, 284]), array([819, 326]), array([539, 452]), array([609, 634]), array([791, 662]), array([959, 816])]]","[[array([1066,   74]), array([1066,  340]), array([389, 676])]]"
1356,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([851, 120]), array([739, 190]), array([571, 274]), array([809, 316]), array([529, 442]), array([599, 624]), array([781, 652]), array([949, 806])]]","[[array([1056,   64]), array([1056,  330]), array([379, 666])]]"
1357,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([841, 110]), array([729, 180]), array([561, 264]), array([799, 306]), array([519, 432]), array([589, 614]), array([771, 642]), array([939, 796])]]","[[array([1046,   54]), array([1046,  320]), array([369, 656])]]"
1358,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([831, 100]), array([719, 170]), array([551, 254]), array([789, 296]), array([509, 422]), array([579, 604]), array([761, 632]), array([929, 786])]]","[[array([1036,   44]), array([1036,  310]), array([359, 646])]]"
1359,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([821,  90]), array([709, 160]), array([541, 244]), array([779, 286]), array([499, 412]), array([569, 594]), array([751, 622]), array([919, 776])]]","[[array([1026,   34]), array([1026,  300]), array([349, 636])]]"
1360,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([821,  80]), array([709, 150]), array([541, 234]), array([779, 276]), array([499, 402]), array([569, 584]), array([751, 612]), array([919, 766]), array([793, 836])]]","[[array([1026,   24]), array([1026,  290]), array([349, 626])]]"
1361,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([821,  70]), array([709, 140]), array([541, 224]), array([779, 266]), array([499, 392]), array([569, 574]), array([751, 602]), array([919, 756]), array([793, 826])]]","[[array([1026,   14]), array([1026,  280]), array([349, 616])]]"
1362,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([821,  60]), array([709, 130]), array([541, 214]), array([779, 256]), array([499, 382]), array([569, 564]), array([751, 592]), array([919, 746]), array([793, 816])]]","[[array([1026,    4]), array([1026,  270]), array([349, 606])]]"
1363,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([821,  50]), array([709, 120]), array([541, 204]), array([779, 246]), array([499, 372]), array([569, 554]), array([751, 582]), array([919, 736]), array([793, 806])]]","[[array([1026,  260]), array([349, 596])]]"
1364,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([821,  40]), array([709, 110]), array([541, 194]), array([779, 236]), array([499, 362]), array([569, 544]), array([751, 572]), array([919, 726]), array([793, 796])]]","[[array([1026,  250]), array([349, 586])]]"
1365,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([821,  30]), array([709, 100]), array([541, 184]), array([779, 226]), array([499, 352]), array([569, 534]), array([751, 562]), array([919, 716]), array([793, 786])]]","[[array([1026,  240]), array([349, 576])]]"
1366,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([821,  20]), array([709,  90]), array([541, 174]), array([779, 216]), array([499, 342]), array([569, 524]), array([751, 552]), array([919, 706]), array([793, 776])]]","[[array([1026,  230]), array([349, 566])]]"
1367,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([821,  10]), array([709,  80]), array([541, 164]), array([779, 206]), array([499, 332]), array([569, 514]), array([751, 542]), array([919, 696]), array([793, 766])]]","[[array([1026,  220]), array([349, 556])]]"
1368,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([821,   0]), array([709,  70]), array([541, 154]), array([779, 196]), array([499, 322]), array([569, 504]), array([751, 532]), array([919, 686]), array([793, 756])]]","[[array([1026,  210]), array([349, 546])]]"
1369,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([709,  60]), array([541, 144]), array([779, 186]), array([499, 312]), array([569, 494]), array([751, 522]), array([919, 676]), array([793, 746])]]","[[array([1026,  200]), array([349, 536])]]"
1370,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([709,  50]), array([541, 134]), array([779, 176]), array([499, 302]), array([569, 484]), array([751, 512]), array([919, 666]), array([793, 736])]]","[[array([1026,  190]), array([349, 526])]]"
1371,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([709,  40]), array([541, 124]), array([779, 166]), array([499, 292]), array([569, 474]), array([751, 502]), array([919, 656]), array([793, 726]), array([737, 838])]]","[[array([1026,  180]), array([349, 516])]]"
1372,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([709,  30]), array([541, 114]), array([779, 156]), array([499, 282]), array([569, 464]), array([751, 492]), array([919, 646]), array([793, 716]), array([737, 828])]]","[[array([1026,  170]), array([349, 506])]]"
1373,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([709,  20]), array([541, 104]), array([779, 146]), array([499, 272]), array([569, 454]), array([751, 482]), array([919, 636]), array([793, 706]), array([737, 818])]]","[[array([1026,  160]), array([349, 496])]]"
1374,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([709,  10]), array([541,  94]), array([779, 136]), array([499, 262]), array([569, 444]), array([751, 472]), array([919, 626]), array([793, 696]), array([737, 808])]]","[[array([1026,  150]), array([349, 486])]]"
1375,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([709,   0]), array([541,  84]), array([779, 126]), array([499, 252]), array([569, 434]), array([751, 462]), array([919, 616]), array([793, 686]), array([737, 798])]]","[[array([1026,  140]), array([349, 476])]]"
1376,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([541,  74]), array([779, 116]), array([499, 242]), array([569, 424]), array([751, 452]), array([919, 606]), array([793, 676]), array([737, 788])]]","[[array([1026,  130]), array([349, 466])]]"
1377,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([541,  64]), array([779, 106]), array([499, 232]), array([569, 414]), array([751, 442]), array([919, 596]), array([793, 666]), array([737, 778])]]","[[array([1026,  120]), array([349, 456])]]"
1378,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([536,  54]), array([774,  96]), array([494, 222]), array([564, 404]), array([746, 432]), array([914, 586]), array([788, 656]), array([732, 768])]]","[[array([1021,  110]), array([344, 446])]]"
1379,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([531,  44]), array([769,  86]), array([489, 212]), array([559, 394]), array([741, 422]), array([909, 576]), array([783, 646]), array([727, 758])]]","[[array([1016,  100]), array([339, 436])]]"
1380,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([535,  34]), array([773,  76]), array([493, 202]), array([563, 384]), array([745, 412]), array([913, 566]), array([787, 636]), array([731, 748])]]","[[array([1020,   90]), array([343, 426])]]"
1381,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([539,  24]), array([777,  66]), array([497, 192]), array([567, 374]), array([749, 402]), array([917, 556]), array([791, 626]), array([735, 738])]]","[[array([1024,   80]), array([347, 416])]]"
1382,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([543,  14]), array([781,  56]), array([501, 182]), array([571, 364]), array([753, 392]), array([921, 546]), array([795, 616]), array([739, 728])]]","[[array([1028,   70]), array([351, 406])]]"
1383,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([538,   4]), array([776,  46]), array([496, 172]), array([566, 354]), array([748, 382]), array([916, 536]), array([790, 606]), array([734, 718])]]","[[array([1023,   60]), array([346, 396])]]"
1384,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([771,  36]), array([491, 162]), array([561, 344]), array([743, 372]), array([911, 526]), array([785, 596]), array([729, 708])]]","[[array([1018,   50]), array([341, 386])]]"
1385,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([766,  26]), array([486, 152]), array([556, 334]), array([738, 362]), array([906, 516]), array([780, 586]), array([724, 698])]]","[[array([1013,   40]), array([336, 376])]]"
1386,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([761,  16]), array([481, 142]), array([551, 324]), array([733, 352]), array([901, 506]), array([775, 576]), array([719, 688])]]","[[array([1008,   30]), array([331, 366])]]"
1387,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([756,   6]), array([476, 132]), array([546, 314]), array([728, 342]), array([896, 496]), array([770, 566]), array([714, 678])]]","[[array([1003,   20]), array([326, 356])]]"
1388,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([471, 122]), array([541, 304]), array([723, 332]), array([891, 486]), array([765, 556]), array([709, 668])]]","[[array([998,  10]), array([321, 346])]]"
1389,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([471, 112]), array([541, 294]), array([723, 322]), array([891, 476]), array([765, 546]), array([709, 658])]]","[[array([998,   0]), array([321, 336])]]"
1390,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([471, 102]), array([541, 284]), array([723, 312]), array([891, 466]), array([765, 536]), array([709, 648])]]","[[array([321, 326])]]"
1391,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([471,  92]), array([541, 274]), array([723, 302]), array([891, 456]), array([765, 526]), array([709, 638])]]","[[array([321, 316])]]"
1392,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([471,  82]), array([541, 264]), array([723, 292]), array([891, 446]), array([765, 516]), array([709, 628])]]","[[array([321, 306])]]"
1393,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([471,  72]), array([541, 254]), array([723, 282]), array([891, 436]), array([765, 506]), array([709, 618])]]","[[array([321, 296])]]"
1394,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([480,  62]), array([550, 244]), array([732, 272]), array([900, 426]), array([774, 496]), array([718, 608])]]","[[array([330, 286])]]"
1395,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([489,  52]), array([559, 234]), array([741, 262]), array([909, 416]), array([783, 486]), array([727, 598]), array([671, 836])]]","[[array([339, 276])]]"
1396,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([498,  42]), array([568, 224]), array([750, 252]), array([918, 406]), array([792, 476]), array([736, 588]), array([680, 826])]]","[[array([348, 266])]]"
1397,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([507,  32]), array([577, 214]), array([759, 242]), array([927, 396]), array([801, 466]), array([745, 578]), array([689, 816])]]","[[array([357, 256])]]"
1398,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([516,  22]), array([586, 204]), array([768, 232]), array([936, 386]), array([810, 456]), array([754, 568]), array([698, 806])]]","[[array([366, 246])]]"
1399,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([516,  12]), array([586, 194]), array([768, 222]), array([936, 376]), array([810, 446]), array([754, 558]), array([698, 796])]]","[[array([366, 236])]]"
1400,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([516,   2]), array([586, 184]), array([768, 212]), array([936, 366]), array([810, 436]), array([754, 548]), array([698, 786])]]","[[array([366, 226])]]"
1401,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([586, 174]), array([768, 202]), array([936, 356]), array([810, 426]), array([754, 538]), array([698, 776])]]","[[array([366, 216])]]"
1402,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([586, 164]), array([768, 192]), array([936, 346]), array([810, 416]), array([754, 528]), array([698, 766])]]","[[array([366, 206])]]"
1403,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([586, 154]), array([768, 182]), array([936, 336]), array([810, 406]), array([754, 518]), array([698, 756])]]","[[array([366, 196])]]"
1404,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([586, 144]), array([768, 172]), array([936, 326]), array([810, 396]), array([754, 508]), array([698, 746])]]","[[array([366, 186])]]"
1405,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([586, 134]), array([768, 162]), array([936, 316]), array([810, 386]), array([754, 498]), array([698, 736])]]","[[array([366, 176])]]"
1406,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([586, 124]), array([768, 152]), array([936, 306]), array([810, 376]), array([754, 488]), array([698, 726])]]","[[array([366, 166])]]"
1407,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([586, 114]), array([768, 142]), array([936, 296]), array([810, 366]), array([754, 478]), array([698, 716])]]","[[array([366, 156])]]"
1408,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([586, 104]), array([768, 132]), array([936, 286]), array([810, 356]), array([754, 468]), array([698, 706])]]","[[array([366, 146])]]"
1409,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([586,  94]), array([768, 122]), array([936, 276]), array([810, 346]), array([754, 458]), array([698, 696])]]","[[array([366, 136])]]"
1410,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([595,  84]), array([777, 112]), array([945, 266]), array([819, 336]), array([763, 448]), array([707, 686])]]","[[array([375, 126])]]"
1411,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([604,  74]), array([786, 102]), array([954, 256]), array([828, 326]), array([772, 438]), array([716, 676])]]","[[array([384, 116])]]"
1412,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([604,  64]), array([786,  92]), array([954, 246]), array([828, 316]), array([772, 428]), array([716, 666]), array([674, 834])]]","[[array([384, 106])]]"
1413,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([604,  54]), array([786,  82]), array([954, 236]), array([828, 306]), array([772, 418]), array([716, 656]), array([674, 824])]]","[[array([384,  96])]]"
1414,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([604,  44]), array([786,  72]), array([954, 226]), array([828, 296]), array([772, 408]), array([716, 646]), array([674, 814])]]","[[array([384,  86])]]"
1415,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([604,  34]), array([786,  62]), array([954, 216]), array([828, 286]), array([772, 398]), array([716, 636]), array([674, 804])]]","[[array([384,  76])]]"
1416,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([604,  24]), array([786,  52]), array([954, 206]), array([828, 276]), array([772, 388]), array([716, 626]), array([674, 794])]]","[[array([384,  66])]]"
1417,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([604,  14]), array([786,  42]), array([954, 196]), array([828, 266]), array([772, 378]), array([716, 616]), array([674, 784])]]","[[array([384,  56])]]"
1418,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([604,   4]), array([786,  32]), array([954, 186]), array([828, 256]), array([772, 368]), array([716, 606]), array([674, 774])]]","[[array([384,  46])]]"
1419,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([786,  22]), array([954, 176]), array([828, 246]), array([772, 358]), array([716, 596]), array([674, 764])]]","[[array([384,  36])]]"
1420,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([786,  12]), array([954, 166]), array([828, 236]), array([772, 348]), array([716, 586]), array([674, 754])]]","[[array([384,  26]), array([1061,  838])]]"
1421,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([786,   2]), array([954, 156]), array([828, 226]), array([772, 338]), array([716, 576]), array([674, 744])]]","[[array([384,  16]), array([1061,  828])]]"
1422,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([963, 146]), array([837, 216]), array([781, 328]), array([725, 566]), array([683, 734])]]","[[array([393,   6]), array([1070,  818])]]"
1423,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([972, 136]), array([846, 206]), array([790, 318]), array([734, 556]), array([692, 724])]]","[[array([1079,  808])]]"
1424,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([981, 126]), array([855, 196]), array([799, 308]), array([743, 546]), array([701, 714])]]","[[array([1088,  798])]]"
1425,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([990, 116]), array([864, 186]), array([808, 298]), array([752, 536]), array([710, 704])]]","[[array([1097,  788])]]"
1426,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([999, 106]), array([873, 176]), array([817, 288]), array([761, 526]), array([719, 694])]]","[[array([1106,  778])]]"
1427,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([1008,   96]), array([882, 166]), array([826, 278]), array([770, 516]), array([728, 684])]]","[[array([1115,  768])]]"
1428,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([1017,   86]), array([891, 156]), array([835, 268]), array([779, 506]), array([737, 674])]]","[[array([1124,  758])]]"
1429,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([1017,   76]), array([891, 146]), array([835, 258]), array([779, 496]), array([737, 664])]]","[[array([1124,  748])]]"
1430,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([1017,   66]), array([891, 136]), array([835, 248]), array([779, 486]), array([737, 654])]]","[[array([1124,  738])]]"
1431,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([1017,   56]), array([891, 126]), array([835, 238]), array([779, 476]), array([737, 644])]]","[[array([1124,  728])]]"
1432,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([1017,   46]), array([891, 116]), array([835, 228]), array([779, 466]), array([737, 634])]]","[[array([1124,  718])]]"
1433,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([1017,   36]), array([891, 106]), array([835, 218]), array([779, 456]), array([737, 624])]]","[[array([1124,  708])]]"
1434,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([1017,   26]), array([891,  96]), array([835, 208]), array([779, 446]), array([737, 614])]]","[[array([1124,  698])]]"
1435,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([1017,   16]), array([891,  86]), array([835, 198]), array([779, 436]), array([737, 604])]]","[[array([1124,  688])]]"
1436,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([1017,    6]), array([891,  76]), array([835, 188]), array([779, 426]), array([737, 594])]]","[[array([1124,  678])]]"
1437,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([891,  66]), array([835, 178]), array([779, 416]), array([737, 584])]]","[[array([1124,  668])]]"
1438,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([891,  56]), array([835, 168]), array([779, 406]), array([737, 574])]]","[[array([1124,  658])]]"
1439,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([900,  46]), array([844, 158]), array([788, 396]), array([746, 564])]]","[[array([1133,  648])]]"
1440,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([909,  36]), array([853, 148]), array([797, 386]), array([755, 554])]]","[[array([1142,  638])]]"
1441,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([918,  26]), array([862, 138]), array([806, 376]), array([764, 544])]]","[[array([1151,  628])]]"
1442,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([927,  16]), array([871, 128]), array([815, 366]), array([773, 534])]]","[[array([1160,  618])]]"
1443,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([936,   6]), array([880, 118]), array([824, 356]), array([782, 524]), array([1048,  832])]]","[[array([1169,  608])]]"
1444,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([880, 108]), array([824, 346]), array([782, 514]), array([1048,  822])]]","[[array([1169,  598])]]"
