,time_played,player_pos,collision,current_direction,current_drift,level_done,input_noise_magnitude,input_noise_threshold,visible_obstacles,visible_drift_tiles
522,"17,749387979507446","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
523,"17,783341884613037","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
524,"17,8176748752594","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
525,"17,851900815963745","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
526,"17,885324954986572","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 832])]]"
527,"17,919216871261597","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 822])]]"
528,"17,953215837478638","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 812])]]"
529,"17,987591981887817","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 802])]]"
530,"18,021846055984497","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 792])]]"
531,"18,05606698989868","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 782])]]"
532,"18,089514017105103","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 772])]]"
533,"18,123679876327515","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 762])]]"
534,"18,15766978263855","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 752])]]"
535,"18,191564083099365","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 742])]]"
536,"18,225591897964478","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 732])]]"
537,"18,25955080986023","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 722])]]"
538,"18,293916940689087","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 712])]]"
539,"18,32810378074646","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 702])]]"
540,"18,362157821655273","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 692])]]"
541,"18,396530866622925","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 682])]]"
542,"18,430787801742554","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 672])]]"
543,"18,465004920959473","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 662])]]"
544,"18,49732494354248","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 652])]]"
545,"18,531219959259033","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 642])]]"
546,"18,5657160282135","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 632])]]"
547,"18,59916591644287","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 622])]]"
548,"18,633783102035522","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 612])]]"
549,"18,667396783828735","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 602])]]"
550,"18,70205783843994","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 592])]]"
551,"18,735540866851807","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 582])]]"
552,"18,76985192298889","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 572])]]"
553,"18,803950786590576","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 562])]]"
554,"18,83730983734131","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 552])]]"
555,"18,87147808074951","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 542])]]"
556,"18,905865907669067","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 532])]]"
557,"18,939198970794678","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 522])]]"
558,"18,973519802093506","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 512])]]"
559,"19,007856845855713","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 502])]]"
560,"19,04200506210327","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 492])]]"
561,"19,07533097267151","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 482])]]"
562,"19,10957098007202","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 472])]]"
563,"19,143773794174194","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([334, 462])]]"
564,"19,177636861801147","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([329, 452])]]"
565,"19,211293935775757","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([324, 442])]]"
566,"19,245993852615356","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([319, 432])]]"
567,"19,27953577041626","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([314, 422])]]"
568,"19,313215970993042","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([309, 412])]]"
569,"19,34766387939453","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([304, 402])]]"
570,"19,382004976272583","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([299, 392])]]"
571,"19,41522979736328","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([294, 382])]]"
572,"19,449461936950684","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([289, 372])]]"
573,"19,483630895614624","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([284, 362])]]"
574,"19,51717185974121","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([279, 352])]]"
575,"19,551759719848633","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([279, 342])]]"
576,"19,585579872131348","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([279, 332])]]"
577,"19,619184732437134","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([279, 322])]]"
578,"19,653711795806885","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([279, 312])]]"
579,"19,687641859054565","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([288, 302])]]"
580,"19,72118878364563","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([297, 292])]]"
581,"19,755461931228638","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([306, 282])]]"
582,"19,789695024490356","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([315, 272])]]"
583,"19,823664903640747","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([324, 262])]]"
584,"19,857563972473145","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 252])]]"
585,"19,891855716705322","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 242])]]"
586,"19,92617702484131","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 232])]]"
587,"19,96032190322876","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 222])]]"
588,"19,994958877563477","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 212])]]"
589,"20,02778387069702","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 202])]]"
590,"20,06196093559265","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 192])]]"
591,"20,095821857452393","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 182])]]"
592,"20,129618883132935","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 172])]]"
593,"20,163410902023315","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 162])]]"
594,"20,19808292388916","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 152])]]"
595,"20,231560945510864","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([333, 142])]]"
596,"20,26646876335144","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([342, 132])]]"
597,"20,299816846847534","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([351, 122])]]"
598,"20,333980798721313","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360, 112])]]"
599,"20,36763596534729","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360, 102])]]"
600,"20,401636838912964","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360,  92])]]"
601,"20,43524193763733","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360,  82])]]"
602,"20,469495058059692","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360,  72])]]"
603,"20,503695726394653","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360,  62])]]"
604,"20,538002967834473","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360,  52])]]"
605,"20,571228981018066","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360,  42])]]"
606,"20,60565686225891","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360,  32])]]"
607,"20,63989496231079","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360,  22])]]"
608,"20,673707962036133","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360,  12])]]"
609,"20,707932949066162","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([360,   2])]]"
610,"20,741312980651855","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
611,"20,775791883468628","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
612,"20,809178829193115","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
613,"20,843199014663696","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
614,"20,877366065979004","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
615,"20,911932945251465","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
616,"20,945154905319214","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
617,"20,979469060897827","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
618,"21,01412582397461","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([350, 836])]]"
619,"21,047528982162476","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 826])]]"
620,"21,08188486099243","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 816])]]"
621,"21,116097927093506","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 806])]]"
622,"21,149346113204956","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 796])]]"
623,"21,18341612815857","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 786])]]"
624,"21,21752381324768","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 776])]]"
625,"21,251490831375122","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 766])]]"
626,"21,285640954971313","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 756])]]"
627,"21,319873094558716","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 746])]]"
628,"21,35326385498047","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 736])]]"
629,"21,387833833694458","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 726])]]"
630,"21,42117977142334","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 716])]]"
631,"21,45554780960083","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 706])]]"
632,"21,489819765090942","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 696])]]"
633,"21,523416757583618","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 686])]]"
634,"21,557367086410522","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 676])]]"
635,"21,591197967529297","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 666])]]"
636,"21,62605381011963","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 656])]]"
637,"21,65989589691162","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 646])]]"
638,"21,693894863128662","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 636])]]"
639,"21,727336883544922","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 626])]]"
640,"21,761220932006836","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 616])]]"
641,"21,79590082168579","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 606])]]"
642,"21,82997989654541","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 596])]]"
643,"21,86414098739624","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 586])]]"
644,"21,897596836090088","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 576])]]"
645,"21,932068824768066","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 566])]]"
646,"21,965325832366943","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 556])]]"
647,"21,999642848968506","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 546])]]"
648,"22,033838748931885","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 536])]]"
649,"22,068009853363037","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 526])]]"
650,"22,101342916488647","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 516])]]"
651,"22,135409832000732","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 506])]]"
652,"22,16974186897278","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 496])]]"
653,"22,203990936279297","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 486])]]"
654,"22,237433910369873","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 476])]]"
655,"22,271286010742188","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 466])]]"
656,"22,305171966552734","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([340, 456])]]"
657,"22,340073823928833","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([335, 446])]]"
658,"22,373204946517944","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([330, 436])]]"
659,"22,408164739608765","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([325, 426])]]"
660,"22,44145894050598","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([320, 416])]]"
661,"22,475702047348022","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([315, 406])]]"
662,"22,509828805923462","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([310, 396])]]"
663,"22,543860912322998","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([305, 386])]]"
664,"22,57785391807556","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([300, 376])]]"
665,"22,611803770065308","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([295, 366])]]"
666,"22,64598298072815","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([290, 356])]]"
667,"22,67921471595764","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([285, 346])]]"
668,"22,713517665863037","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([285, 336])]]"
669,"22,748082876205444","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([294, 326])]]"
670,"22,78125786781311","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([303, 316])]]"
671,"22,815306901931763","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([312, 306])]]"
672,"22,849475860595703","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([321, 296])]]"
673,"22,88381791114807","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([330, 286])]]"
674,"22,91808295249939","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([339, 276])]]"
675,"22,951266050338745","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([348, 266])]]"
676,"22,986117839813232","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([357, 256])]]"
677,"23,01937484741211","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([366, 246])]]"
678,"23,053598880767822","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([366, 236])]]"
679,"23,087920904159546","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([366, 226])]]"
680,"23,122095823287964","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([366, 216])]]"
681,"23,155449867248535","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([366, 206])]]"
682,"23,189562797546387","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([366, 196])]]"
683,"23,223433017730713","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([366, 186])]]"
684,"23,25733995437622","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([366, 176])]]"
685,"23,291218996047974","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([366, 166])]]"
686,"23,325670957565308","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([356, 156])]]"
687,"23,360017776489258","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([346, 146])]]"
688,"23,39318609237671","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336, 136])]]"
689,"23,427573919296265","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336, 126])]]"
690,"23,461713790893555","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336, 116])]]"
691,"23,496014833450317","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336, 106])]]"
692,"23,52922487258911","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336,  96])]]"
693,"23,564153909683228","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336,  86])]]"
694,"23,597641944885254","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336,  76])]]"
695,"23,63163185119629","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336,  66])]]"
696,"23,665623903274536","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336,  56])]]"
697,"23,69951891899109","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336,  46])]]"
698,"23,733730792999268","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336,  36])]]"
699,"23,76793599128723","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336,  26])]]"
700,"23,80204176902771","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336,  16])]]"
701,"23,835278749465942","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([336,   6])]]"
702,"23,869225025177002","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
703,"23,903275966644287","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
704,"23,937299013137817","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
705,"23,971307039260864","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
706,"24,00573182106018","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
707,"24,04035186767578","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
708,"24,073498725891113","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
709,"24,10735273361206","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
710,"24,14163589477539","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
711,"24,175952911376953","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
712,"24,210136890411377","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
713,"24,244603872299194","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([363, 838])]]"
714,"24,278905868530273","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([363, 828])]]"
715,"24,312180995941162","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([363, 818])]]"
716,"24,347105979919434","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([363, 808])]]"
717,"24,3804349899292","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([363, 798])]]"
718,"24,414464950561523","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([363, 788])]]"
719,"24,44867205619812","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([363, 778])]]"
720,"24,48249912261963","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([363, 768])]]"
721,"24,516807794570923","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([363, 758])]]"
722,"24,55025291442871","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([363, 748])]]"
723,"24,58476996421814","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([353, 738])]]"
724,"24,61824893951416","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([343, 728])]]"
725,"24,652179956436157","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([343, 718])]]"
726,"24,685176849365234","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([343, 708])]]"
727,"24,720160007476807","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([343, 698])]]"
728,"24,753520965576172","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([343, 688])]]"
729,"24,787847995758057","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([343, 678])]]"
730,"24,82204580307007","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([343, 668])]]"
731,"24,8557288646698","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([343, 658])]]"
732,"24,889546871185303","[672, 422]",False,"[0.517927, 0]","[0, 0]",False,weak,"14700,0",[[]],"[[array([343, 648])]]"
